phrase,concordance_score,frequency,uniqueness,wiki_score,popularity,purity,suggested_query_score,label
general overview,-0.9842180105834907,-0.9995070248952428,0.9231884782717408,-0.7,-0.9954054370692598,0.9999998860010644,-0.7222222222222222,False
effective methods,-0.9663031467691569,-0.9970421493714567,0.9011351702755412,-0.7,-0.9967807496981953,0.9999998860010644,-0.7222222222222222,False
design automation,-0.9987672329219807,-0.9950702489524279,0.7270090513577037,-0.5,-0.9912973273091245,0.9999998860010644,-0.41666666666666663,False
management commitment,-0.9939325531198637,-0.9995070248952428,0.8239235885382807,-0.6,-0.9994575155741421,0.9999998860010644,-0.7222222222222222,False
design issues,-0.9496747043940724,-0.9847177717525265,0.9619442916437464,-0.8,-0.9937041244097616,0.9999998860010644,-0.7222222222222222,False
criminal investigations,-0.4293606945540648,-0.9995070248952428,0.5498824823723558,-0.9,-0.9955633433340635,0.9999998860010644,-0.7222222222222222,False
basic theory,-0.9539091003856979,-0.997535124476214,0.8703805570835625,-0.7,-0.9969997809687294,0.9999998860010644,-0.7222222222222222,False
knowledge transfer,-0.9934084147896303,-0.97880207049544,0.8883832574886235,-0.7,-0.9891554052333192,0.9999998860010644,-0.7222222222222222,False
home environments,-0.936553199073249,-0.9980280995809712,0.7491623743561535,-0.6,-0.9991646249216836,0.9999998860010644,-0.7777777777777778,False
clustering techniques,-0.9580704568407296,-0.9896475228000986,0.16112416862529377,0.0,-0.9970940153525639,0.9999998860010644,0.0277777777777779,True
matrix multiplication,-0.46026579065253104,-0.9886615725905842,-0.04025603840576086,-0.30000000000000004,-0.9958129371074629,0.9999998860010644,-0.33333333333333337,True
time synchronization,-0.979784219245356,-0.9891545476953414,0.37600640096014404,-0.19999999999999996,-0.9979370310565967,0.9999998860010644,-0.5833333333333334,True
service composition,-0.890732276057607,-0.9792950456001972,0.7769665449817473,-0.7,-0.9976415935288994,0.9999998860010644,-0.7222222222222222,False
user mobility,-0.9977918846730819,-0.9955632240571851,0.6957543631544731,-0.5,-0.9991009530407143,0.9999998860010644,-0.7222222222222222,False
conceptual tools,-0.9847024726021194,-0.9995070248952428,0.48307246086913036,-0.30000000000000004,-0.9993683749407851,0.9999998860010644,-0.7222222222222222,False
optimal designs,-0.989987722529159,-0.990633473009613,0.5776866529979496,-0.4,-0.9994371405722319,0.9999998860010644,-0.9444444444444444,False
proxy signatures,-0.9626221844453888,-0.9995070248952428,0.25523828574286145,-0.09999999999999998,-0.9999235937428369,0.9999998860010644,-0.9537037037037037,False
optimal allocation,-0.9566359729895642,-0.9758442198668967,0.424313647047057,-0.30000000000000004,-0.998563562365334,0.9999998860010644,-0.7222222222222222,False
core topics,-0.9860590703277531,-1.0,0.8772315847377108,-0.7,-0.9989557811521045,0.9999998860010644,-0.5,False
semiconductor devices,-0.6675874769797423,-0.9901404979048558,0.5480822123318498,-0.7,-0.9961567652646968,0.9999998860010644,-0.7222222222222222,True
multiple access,-0.9789197731254058,-0.9541533152575795,0.9230384557683651,-0.8,-0.993953718183161,0.9999998860010644,-0.7222222222222222,False
social communities,-0.9912956342758098,-0.997535124476214,0.8771815772365854,-0.7,-0.9991289686683408,0.9999998860010644,-0.7222222222222222,False
digital library,-0.9787045435804403,-0.9935913236381563,0.9582937440616093,-0.8,-0.9220325083155476,0.9999998860010644,-0.7222222222222222,False
daily living,-0.8471738206544837,-0.9940842987429135,0.9251887783167476,-0.9,-0.9942491557108584,0.9999998860010644,-0.7222222222222222,False
high-speed downlink,-0.9177255985267035,-0.9995070248952428,1.0,-0.9,-0.9997758749789882,0.9999998860010644,-0.9722222222222222,False
mobile networks,-0.9753764798737175,-0.9497165393147646,0.9067860179026854,-0.8,-0.9918754679883252,0.9999998860010644,-0.7222222222222222,True
financial engineering,-0.9497945884686216,-0.9965491742666995,0.9272390858628794,-0.8,-0.9943281088432602,0.9999998860010644,-0.7222222222222222,False
statistical data,-0.9218532903014058,-0.9955632240571851,0.7969195379306897,-0.7,-0.9844997172968485,0.9999998860010644,-0.7222222222222222,False
wireless internet,-0.9645884582812437,-0.9970421493714567,0.9408911336700505,-0.8,-0.9956881402207631,0.9999998860010644,-0.7222222222222222,False
hierarchical models,-0.9810939226519337,-0.9930983485333991,0.25113767065059767,-0.09999999999999998,-0.9988819217701802,0.9999998860010644,0.0277777777777779,False
statistical modeling,-0.9218532903014058,-0.9817599211239832,0.5803870580587087,-0.5,-0.9917175617235214,0.9999998860010644,-0.19444444444444453,True
spatial knowledge,-0.9613479199443855,-0.9990140497904856,0.6357453618042708,-0.5,-0.9993989374436504,0.9999998860010644,-0.7222222222222222,False
digital libraries,-0.9563041147851901,-0.9112644811437023,0.8409761464219632,-0.8,-0.9928127180761923,0.9999998860010644,-0.7222222222222222,False
execution times,-0.936553199073249,-0.9995070248952428,0.8090713607041056,-0.7,-0.996640671560063,0.9999998860010644,-0.75,False
balance control,-0.9141004083593562,-0.9990140497904856,0.8852827924188629,-0.8,-0.9994880780770073,0.9999998860010644,-0.7222222222222222,False
school education,-0.8105235464351487,-0.997535124476214,0.9797469620443067,-1.0,-0.9762503883984739,0.9999998860010644,-0.7222222222222222,False
video transmission,-0.9790339616509587,-0.9847177717525265,0.8340751112666898,-0.7,-0.998573749866289,0.9999998860010644,-0.7222222222222222,False
comparative study,-0.5870832539531339,-0.9137293566674883,0.6698504775716358,-1.0,-0.9117176635985309,0.9999998860010644,-0.7222222222222222,False
digital investigations,-0.9936381627772739,-0.9935913236381563,0.6508476271440717,-0.5,-0.9997937031056596,0.9999998860010644,-0.75,False
programmable logic,-0.7656808579785506,-0.9960561991619423,0.22218332749912473,-0.30000000000000004,-0.9943586713461254,0.999999864114218,-0.7222222222222222,False
surveillance systems,-0.7282270215971873,-0.9960561991619423,0.6831524728709306,-0.8,-0.9967043434410322,0.9999998860010644,-0.7222222222222222,False
distance education,-0.8833929151771206,-0.9817599211239832,0.9195879381907286,-0.9,-0.9543752769726822,0.9999999118235496,-0.7222222222222222,False
critical issues,-0.9332709055154977,-0.997535124476214,0.8850327549132371,-0.8,-0.9918907492397577,0.9999998882429322,-0.7222222222222222,False
continuity planning,-0.7656808579785506,-0.9995070248952428,0.5185777866680004,-0.6,-0.9974836872640956,0.9999998929678449,-0.7222222222222222,False
clustering algorithms,-0.9150359413057685,-0.9871826472763126,-0.044556683502525396,0.10000000000000009,-0.9945929838680923,0.9999998638072978,0.0277777777777779,True
group communication,-0.980040709508578,-0.9950702489524279,0.9281892283842577,-0.8,-0.9970456247230273,0.9999998860010644,-0.7222222222222222,False
energy efficiency,-0.7449635359116022,-0.9078136554104018,0.8009701455218283,-1.0,-0.9587508086328883,0.9999998860010644,-0.7222222222222222,False
convex hull,-0.22289748311847746,-0.9945772738476707,-0.3349502425363804,-0.30000000000000004,-0.9966865153143608,0.9999998762540079,-0.33333333333333337,False
structural equation,-0.8899324739103744,-0.9995070248952428,0.530329549432415,-0.5,-0.9951864057987255,0.9999998860010644,-0.19444444444444453,False
sparse reconstruction,-0.9321013526385978,-0.9891545476953414,-0.34470170525578836,0.3999999999999999,-0.9996026874627519,0.9999998846439713,-0.08333333333333337,False
effective framework,-0.9924045159740572,-0.9995070248952428,0.8238235735360304,-0.7,-0.9995415624570215,0.9999998735989912,-0.75,False
organizational systems,-0.7702082447938802,-1.0,0.7010051507726158,-0.8,-0.9991442499197735,0.9999998860010644,-0.7222222222222222,False
mobile stations,-0.9953875295974743,-0.9995070248952428,0.822523378506776,-0.7,-0.9995237343303501,0.9999998860010644,-0.9722222222222222,False
exact inference,-0.7787599754450583,-0.9965491742666995,0.10281542231334684,-0.19999999999999996,-0.9995237343303501,0.9999998860010644,-0.7222222222222222,False
increasing numbers,-0.9712377339820236,-1.0,0.7983197479621944,-0.7,-0.9972977653716655,0.9999998860010644,-0.75,False
information fusion,-0.9959140385952089,-0.9842247966477693,0.7071060659098864,-0.6,-0.9963121246542617,0.9999998860010644,-0.7222222222222222,False
legal issues,-0.9269899733988132,-0.9930983485333991,0.9468920338050706,-0.9,-0.9844691547939832,0.9999998643993393,-0.7222222222222222,False
manufacturing systems,-0.8833929151771206,-0.9768301700764112,0.8850327549132371,-0.9,-0.9929833587171899,0.9999998860010644,-0.7222222222222222,False
key concepts,-0.9828021829942056,-0.9985210746857284,0.804970745611842,-0.7,-0.9406246975585654,0.9999998920114435,-0.7222222222222222,False
parameter estimation,-0.7656808579785506,-0.8925314271629283,0.3815572335850379,-0.6,-0.9913737335662876,0.9999999086910243,0.25,False
wireless communication,-0.9938016695568013,-0.9738723194478679,0.8904335650347552,-0.8,-0.9720302161278328,0.9999998949304743,-0.7222222222222222,True
conceptual design,-0.886287473960692,-0.9857037219620409,0.49087363104465664,-0.5,-0.9949699214034301,0.999999889360579,-0.5277777777777778,False
stock markets,-0.87603591160221,-0.9926053734286419,0.8831824773716057,-0.9,-0.9964063590380962,0.9999998860010644,-0.7222222222222222,False
online marketplaces,-0.9933786983510741,-0.9950702489524279,0.9960494074111115,-0.9,-0.9991264217931021,0.9999999564750965,-0.7222222222222222,False
body motion,-0.8816360188010225,-0.9995070248952428,0.8780317047557133,-0.9,-0.9984209373519629,0.9999998860010644,-0.7222222222222222,False
financial markets,-0.8984842045615526,-0.9832388464382549,0.8785817872680903,-0.9,-0.9567184021923502,0.9999998834661166,-0.7222222222222222,False
quality control,-0.9863909652258693,-0.9807739709144688,0.9638445766865031,-0.9,-0.9154692108252385,0.9999998860010644,-0.7222222222222222,False
digital government,-0.9787045435804403,-0.9950702489524279,0.964194629194379,-0.9,-0.998917578023523,0.9999998860010644,-0.7222222222222222,False
competitive advantage,-0.7509668508287293,-0.9861966970667981,0.7270590588588288,-0.9,-0.9667199812549983,0.9999998860010644,-0.7222222222222222,False
temporal reasoning,-0.9830769996515852,-0.9926053734286419,0.06550982647397108,0.0,-0.9987647655091968,0.9999998860010644,0.11111111111111116,False
body area,-0.9712377339820236,-1.0,0.9589438415762366,-0.9,-0.997656874780332,0.9999998860010644,-0.7222222222222222,False
integrated circuit,-0.965687185253997,-0.9990140497904856,0.7476621493223985,-0.7,-0.987046592535618,0.9999998860010644,-0.7222222222222222,True
higher education,-0.9597028005334349,-0.8974611782105004,0.9391908786317948,-1.0,-0.40937453837886295,0.9999998860010644,-0.7222222222222222,False
educational settings,-0.9576026903675234,-0.9965491742666995,0.8297244586688004,-0.8,-0.9973130466230982,0.9999998860010644,-0.7222222222222222,False
word segmentation,-0.8899324739103744,-0.997535124476214,0.16267440116017418,-0.19999999999999996,-0.9990882186645205,0.9999998860010644,-0.33333333333333337,False
large numbers,-0.9538685889075948,-0.9886615725905842,0.9147372105815872,-0.9,-0.9426571039991035,0.9999998609771947,-0.7222222222222222,False
developing countries,-0.8264053319301938,-0.95760414099088,0.856028404260639,-1.0,-0.9271873837988173,0.9999998860010644,-0.7222222222222222,False
new technologies,-0.9777243644510262,-0.9817599211239832,0.9283392508876331,-0.9,-0.8965637559278521,0.9999998860010644,-0.7222222222222222,False
empirical analysis,-0.9622485651450947,-0.9802809958097116,0.5109766464969745,-0.5,-0.9902352803345575,0.9999998848848017,-0.05555555555555558,False
first edition,-0.9962361038297644,-0.9985210746857284,0.9599939990998649,-0.9,-0.9795307637060091,0.9999998860010644,-0.7222222222222222,False
new aspects,-0.9997296424977692,-0.997535124476214,0.8588288243236484,-0.8,-0.9987469373825254,0.9999998860010644,-0.7222222222222222,False
practical issues,-0.9888282547537539,-0.9930983485333991,0.8374256138420764,-0.8,-0.996187327767562,0.9999998860010644,-0.7222222222222222,False
tactile sensors,-0.8899324739103744,-0.9980280995809712,0.640296044406661,-0.7,-0.9995441093322602,0.9999998860010644,-0.8333333333333334,False
finite field,-0.9455187231430325,-0.9965491742666995,0.5898384757713657,-0.6,-0.9978427966727622,0.9999998808747679,-0.7222222222222222,False
mobile communications,-0.9925288082083662,-0.9723933941335963,0.9114367155073262,-0.9,-0.9910782960385902,0.9999998860010644,-0.7222222222222222,False
electronic systems,-0.9939067530505982,-0.9965491742666995,0.9316897534630197,-0.9,-0.988251264523556,0.7446362769171435,-0.7222222222222222,False
patient monitoring,-0.8676979742173112,-0.9980280995809712,0.80592088813322,-0.9,-0.9981254998242656,0.9999998860010644,-0.7222222222222222,False
home appliances,-0.9042773124220281,-0.9985210746857284,0.837625643846577,-0.9,-1.0,0.9999998860010644,-0.7222222222222222,False
older adults,-0.8009944751381215,-0.9502095144195218,0.7859678951842777,-1.0,-1.0,0.9999998860010644,-0.7222222222222222,False
financial services,-0.9497945884686216,-0.9950702489524279,0.9692453868080213,-1.0,-1.0,0.9999998860010644,-0.7222222222222222,False
different approaches,-0.9595882717039957,-0.988168597485827,0.7717157573636044,-0.8,-1.0,0.9999998860010644,-0.7222222222222222,False
robust estimation,-0.863097732901505,-0.9719004190288391,0.15707356103415515,-0.30000000000000004,-1.0,0.9999998860010644,-0.7222222222222222,False
social impact,-0.9912956342758098,-0.9970421493714567,0.9053858078711807,-0.9,-0.9903116865917206,0.9999998860010644,-0.7222222222222222,False
intellectual capital,-0.8471738206544837,-0.9940842987429135,0.7549132369855478,-0.9,-1.0,0.9999998860010644,-0.7222222222222222,False
comparative analysis,-0.7250904934273195,-0.9265467093911758,0.6639495924388661,-1.0,-1.0,0.9999998860010644,-0.7222222222222222,False
public health,-0.9868113654301499,-0.9921123983238846,0.986147922188328,-1.0,-1.0,0.9999998860010644,-0.7222222222222222,False
statistical methods,-0.9812920518571194,-0.9723933941335963,0.7579136870530581,-0.8,-1.0,0.9999998860010644,-0.7222222222222222,False
reliable wireless,-0.9712377339820236,-1.0,0.7713156973546031,-0.8,-1.0,0.9999998860010644,-0.7222222222222222,False
knowledge communication,-0.9934084147896303,-0.9990140497904856,0.8923838575786369,-0.9,-1.0,0.9999998860010644,-0.7222222222222222,False
fundamental concepts,-0.9150359413057685,-0.9970421493714567,0.6119917987698154,-0.7,-1.0,0.9999998860010644,-0.7222222222222222,False
mobile terminals,-0.9868113654301499,-0.9926053734286419,0.47737160574086124,-0.5,-1.0,0.9999998860010644,-0.8333333333333334,False
heterogeneous data,-0.9392151278692259,-0.9896475228000986,0.12541881282192335,-0.19999999999999996,-1.0,0.9999998860010644,-0.7222222222222222,False
management science,-0.97958771460821,-0.9921123983238846,0.9678451767765164,-1.0,-1.0,0.9999998860010644,-0.7222222222222222,False
senior citizens,-0.7787599754450583,-0.997535124476214,0.7719157873681051,-1.0,-1.0,0.9999998860010644,-0.7222222222222222,False
human behavior,-0.9689328667104866,-0.9876756223810698,0.8521278191728758,-0.9,-1.0,0.9999998860010644,-0.75,False
market research,-0.9744235727440147,-0.9980280995809712,0.9669950492573887,-1.0,-1.0,0.9999998860010644,-0.7222222222222222,False
energy constraints,-0.985096132596685,-0.9940842987429135,0.6691503725558834,-0.7,-1.0,0.9999998860010644,-0.9166666666666666,False
order statistics,-0.967472956033242,-0.9768301700764112,0.9334900235035255,-1.0,-1.0,0.9999998860010644,-0.7222222222222222,False
medical research,-0.9788704726826274,-0.9980280995809712,0.9654448167225085,-1.0,-1.0,0.9999998860010644,-0.7222222222222222,False
small area,-0.9908428955942769,-1.0,0.9699454918237738,-1.0,-1.0,0.9999998860010644,-0.7222222222222222,False
partitioning techniques,-0.936553199073249,-1.0,-0.08481272190828626,0.0,-1.0,0.9999998860010644,-0.7222222222222222,False
future trends,-0.9671879389455942,-0.9753512447621395,0.8183727559133871,-0.9,-1.0,0.9999998860010644,-0.7222222222222222,False
population density,-0.7656808579785506,-0.997535124476214,0.7389608441266189,-1.0,-1.0,0.9999998860010644,-0.7222222222222222,False
one step,-0.992347401380611,-0.9970421493714567,0.9513427014052109,-1.0,-1.0,0.9999998860010644,-0.7222222222222222,False
selfish behavior,-0.20066298342541433,-1.0,-0.03800570085512833,-0.8,-1.0,0.9999998860010644,-0.7222222222222222,False
modern society,-0.94652938221999,-1.0,0.8923338500775115,-1.0,-1.0,0.9999998860010644,-0.7222222222222222,False
business partners,-0.9835898303855314,-0.9995070248952428,0.9274391158673803,-1.0,-1.0,0.9999998860010644,-0.7222222222222222,False
innovation processes,-0.8581689029202841,-0.9985210746857284,0.7007051057658649,-0.9,-1.0,0.9999998860010644,-0.6111111111111112,False
knowledge creation,-0.9934084147896303,-0.990633473009613,0.8197229584437666,-0.9,-1.0,0.9999998860010644,-0.7222222222222222,False
human capital,-0.9946705512426498,-0.9935913236381563,0.9178876831524727,-1.0,-1.0,0.9999998860010644,-0.7222222222222222,False
innovative technology,-0.9566359729895642,-0.9990140497904856,0.7841676251437715,-0.9,-1.0,0.9999998860010644,-0.7222222222222222,False
normal distribution,-0.9497945884686216,-0.997535124476214,0.8662299344901736,-1.0,-1.0,0.9999998860010644,-0.7222222222222222,False
new generation,-0.9887270034743977,-0.9970421493714567,0.8972345851877783,-1.0,-1.0,0.9999998860010644,-0.7222222222222222,False
basic properties,-0.991665797977692,-0.9930983485333991,0.885632844926739,-1.0,-1.0,0.9999998860010644,-0.7222222222222222,False
recent developments,-0.9047951073950424,-0.9585900912003944,0.753713056958544,-1.0,-1.0,0.9999998860010644,-0.41666666666666663,False
channel assignment,-0.9395325116872079,-0.9827458713334977,0.7088063209481421,-0.9,-1.0,0.9999998860010644,-0.7222222222222222,False
automatic control,-0.9695085780750218,-0.9926053734286419,0.8441766264939741,-1.0,-1.0,0.9999998860010644,-0.7222222222222222,False
electronic voting,-0.8787352438491196,-0.9965491742666995,0.7549132369855478,-1.0,-1.0,0.9999998860010644,-0.5833333333333334,False
lattice theory,-0.6675874769797423,-0.997535124476214,0.24168625293794066,-0.7,-1.0,0.9999998860010644,-0.7222222222222222,False
business continuity,-0.9835898303855314,-0.9980280995809712,0.5533830074511177,-0.7,-1.0,0.9999998860010644,-0.7222222222222222,False
biomedical imaging,-0.7787599754450583,-0.9980280995809712,0.2464869730459569,-0.6,-0.9958434996103281,0.9999998860010644,-0.7222222222222222,False
cultural heritage,-0.8957836580401279,-0.9832388464382549,0.7467120068010202,-1.0,-0.9718748567382678,0.9999998860010644,-0.7222222222222222,False
biological cells,-0.959415285451197,-0.9990140497904856,0.7232084812721911,-0.9,-0.999347999938875,0.9999998860010644,-0.9722222222222222,False
biological processes,-0.959415285451197,-0.9980280995809712,0.7137570635595338,-0.9,-0.9944987494842578,0.9999998860010644,-0.7222222222222222,False
two phases,-0.9900000613192217,-0.9985210746857284,0.5427314097114566,-0.7,-0.9778116229198397,0.9999998860010644,-0.7222222222222222,False
statistical perspective,-0.9812920518571194,-1.0,0.6287943191478722,-0.8,-0.9996612655932436,0.9999998860010644,-0.36111111111111116,False
spatial concepts,-0.9878526215652556,-0.9985210746857284,0.5139270890633596,-0.7,-0.9996026874627519,0.9999998860010644,-0.7222222222222222,False
projective geometry,-0.8191863385233551,-0.9980280995809712,0.6323948592288844,-1.0,-0.9990041717816411,0.9999998860010644,-0.7222222222222222,False
probability measures,-0.9344014732965009,-0.9940842987429135,0.6436465469820472,-0.9,-0.9987749530101518,0.9999998860010644,-0.7222222222222222,False
uniform distribution,-0.9010497237569061,-0.997535124476214,0.7030554583187478,-1.0,-0.9888115770760854,0.9999998860010644,-0.7222222222222222,False
probability theory,-0.8676979742173112,-0.9955632240571851,0.6626493974096115,-1.0,-0.9869370769003509,0.9999998860010644,-0.7222222222222222,False
probability distributions,-0.6675874769797423,-0.9842247966477693,0.35085262789418414,-0.9,-0.9875636082090883,0.9999998860010644,-0.7222222222222222,False
clinical trials,-0.9101456554495229,-0.981266946019226,0.6817522628394259,-1.0,-0.963594965337028,0.9999998860010644,-0.7222222222222222,False
real-time synchronization,-0.9905728409421344,-0.9995070248952428,0.3784567685152773,-0.6,-0.998762218633958,0.9999998860010644,-0.6944444444444444,False
collaborative approach,-0.949352257572871,-0.9985210746857284,0.6299444916737509,-0.9,-0.9971551403582944,0.9999998860010644,-0.7222222222222222,False
learning difficulties,-0.9938282270215972,-0.9985210746857284,0.6678001700255038,-0.9,-0.9974989685155283,0.9999998860010644,-0.7222222222222222,False
human ear,-0.9946705512426498,-0.9980280995809712,0.7463619542931439,-1.0,-0.999159531171206,0.9999998860010644,-0.7222222222222222,False
new roles,-0.9997296424977692,-0.9995070248952428,0.7474621193178976,-1.0,-0.9977663904155991,0.9999998860010644,-0.75,False
social perspectives,-0.9912956342758098,-0.997535124476214,0.6368955343301494,-0.9,-0.999238484303608,0.9999998685865352,-0.7222222222222222,False
seamless connectivity,-0.9269899733988132,-0.9995070248952428,0.07106065909886472,-0.4,-0.9995492030827378,0.9999998860010644,-0.7222222222222222,False
linear regression,-0.9884397510315407,-0.9768301700764112,0.402360354053108,-0.7,-0.9442183385204692,0.9999998811685396,-0.33333333333333337,True
space exploration,-0.9449992254866526,-0.997535124476214,0.6765014752212832,-1.0,-0.987201951925183,0.9999998860010644,-0.7222222222222222,False
metric space,-0.9385704419889502,-0.9990140497904856,0.5682352352852929,-0.9,-0.9973283278745307,0.9999999199664542,-0.7222222222222222,False
sensory input,-0.6675874769797423,-1.0,0.2865929889483423,-0.9,-0.9979523123080293,0.9999998860010644,-0.7222222222222222,False
discovering communities,-0.7342909760589318,-0.9995070248952428,0.25203780567085077,-0.8,-0.9999261406180757,0.9999998845470854,-0.8611111111111112,False
cognitive aspects,-0.9919255917684626,-0.9985210746857284,0.5018752812921938,-0.8,-0.9988819217701802,0.9999998860010644,-0.7222222222222222,False
correlation coefficient,-0.6827473631341034,-0.9960561991619423,0.09016352452867937,-0.7,-0.9756238570897366,0.9999998585028007,-0.7222222222222222,False
convex polygons,-0.7787599754450583,-0.9896475228000986,0.07636145421813278,-0.6,-0.9994498749484257,0.9999999122301242,-0.9166666666666666,False
data warehouses,-0.9785643656780921,-0.9763371949716539,-0.00200030004500662,-0.4,-0.9955149527045268,0.9999998775616199,-0.8055555555555556,True
stochastic processes,-0.9344014732965009,-0.9842247966477693,0.14857228584287618,-0.6,-0.9848741079569476,0.9999998860010644,-0.7222222222222222,True
nonlinear equations,-0.9042773124220281,-0.9605619916194232,0.07601140171025667,-0.6,-0.997656874780332,0.9999998860010644,-0.7222222222222222,False
forensic investigation,-0.8957836580401279,-0.9926053734286419,0.27874181127169084,-0.8,-0.9984642342310219,0.9999998798927614,-0.7222222222222222,False
statistical estimation,-0.9812920518571194,-0.9886615725905842,0.35515327299094857,-0.8,-0.9989226717740005,0.9999998819657712,-0.7222222222222222,False
integer multiplication,-0.9556253139126067,-0.9985210746857284,-0.16462469370405552,-0.30000000000000004,-0.9996001405875132,0.9999998860010644,-0.33333333333333337,False
global warming,-0.9905171153789938,-0.997535124476214,0.5542331349702456,-1.0,-0.9437497134765356,0.9999999006363549,-0.7222222222222222,False
qualitative analysis,-0.8720014257708073,-0.9926053734286419,0.4088613291993799,-1.0,-0.992639530559956,0.9999998990439678,-0.5833333333333334,False
cognitive disabilities,-0.9919255917684626,-0.9960561991619423,0.4265139770965647,-0.9,-0.9993148905607709,0.9999998860010644,-0.7222222222222222,False
ant colonies,-0.7152328334648776,-0.9980280995809712,-0.15072260839125862,-0.8,-0.9992155624264589,0.9999998860010644,-0.75,False
statistical inference,-0.9614791313385482,-0.9723933941335963,0.0763114467170074,-0.9,-0.9935309368935253,0.9999998860010644,-0.7222222222222222,False
strategic alliances,-0.9566359729895642,-0.9980280995809712,0.18347752162824427,-1.0,-0.9963274059056944,0.9999998790806508,-0.7222222222222222,False
collision avoidance,-0.700939226519337,-0.9719004190288391,-0.3630544581687253,-0.8,-0.9965464371762285,0.9999998860010644,-0.41666666666666663,False
cognitive impairment,-0.9827462111612347,-0.9970421493714567,0.09186377956693503,-1.0,-0.9969208278363276,0.9999998860010644,-0.7222222222222222,False
