phrase,concordance_score
knowledge discovery,3.076923076923077
clustering algorithms,4.301075268817205
data mining,4.693366708385482
data mining,4.693366708385482
ambient intelligence,38.70967741935484
stream processing,5.0
data classification,0.37546933667083854
interactive systems,9.226190476190476
complex systems,4.026845637583892
cellular automata,13.953488372093023
active learning,1.6528925619834711
emerging applications,3.571428571428571
neural networks,22.388059701492537
neural networks,22.388059701492537
vision systems,10.416666666666668
multiple solutions,0.22172949002217296
morphological filtering,7.142857142857142
fuzzy logic,13.793103448275861
multiagent systems,53.84615384615385
ad-hoc networks,50.0
evolutionary algorithms,11.538461538461538
spam filtering,12.5
clustering algorithm,29.03225806451613
arbitrary data,1.7241379310344827
particle swarm,23.809523809523807
computational methods,1.0050251256281406
biomedical imaging,11.11111111111111
genetic algorithms,23.636363636363637
planning agent,2.0
management tools,0.7168458781362007
neural networks,22.388059701492537
automatic classification,0.5263157894736842
neural networks,22.388059701492537
neural networks,22.388059701492537
natural language,27.857142857142858
agent-based systems,4.166666666666666
simulated annealing,26.41509433962264
artificial intelligence,30.88235294117647
information retrieval,2.204928664072633
design methodologies,0.35046728971962615
stream processing,5.0
ad-hoc networks,50.0
data analysis,1.4392991239048811
reinforcement learning,80.0
artificial intelligence,30.88235294117647
vector machines,4.0
different approaches,2.0746887966804977
intelligent agents,5.5045871559633035
neural networks,22.388059701492537
neural networks,22.388059701492537
image restoration,0.6085192697768762
image processing,7.707910750507099
new technologies,1.168384879725086
neural networks,22.388059701492537
evolutionary algorithms,11.538461538461538
decision support,11.428571428571429
component analysis,13.157894736842104
knowledge-based systems,16.666666666666664
data mining,4.693366708385482
fundamental concepts,4.301075268817205
critical issues,3.389830508474576
information processing,2.204928664072633
microarray data,37.5
non-rigid objects,12.5
neural networks,22.388059701492537
workflow management,21.27659574468085
artificial intelligence,30.88235294117647
dynamic scheduling,0.9153318077803204
cluster analysis,7.352941176470589
fuzzy graphs,0.8620689655172413
interactive systems,9.226190476190476
lattice theory,16.666666666666664
sensor networks,33.33333333333333
real-time scheduling,1.0526315789473684
resource management,10.0
virtual environment,5.980861244019139
communication technologies,3.4129692832764507
virtual environments,7.655502392344498
mobile environments,0.7142857142857143
virtual environments,7.655502392344498
energy constraints,0.8
location management,2.564102564102564
energy minimization,2.4
real-time tasks,2.631578947368421
access control,35.12544802867383
parallel scheduling,0.36101083032490977
virtual environments,7.655502392344498
data structures,3.316645807259074
video surveillance,1.1029411764705883
virtual environments,7.655502392344498
model-based design,3.7037037037037033
optimization techniques,7.096774193548387
resource allocation,12.5
admission control,50.0
embedded systems,21.374045801526716
basic elements,0.4716981132075472
micropayment systems,50.0
parallel programs,5.415162454873646
real-time synchronization,0.5263157894736842
parallel algorithms,2.888086642599278
maximal independent,9.090909090909092
wireless sensor,13.138686131386862
network protocols,0.7155635062611807
approximation algorithms,11.11111111111111
wireless communication,0.36496350364963503
mobile computing,2.142857142857143
information security,4.409857328145266
sequence alignment,12.280701754385964
inclusive design,80.0
distributed computing,3.7433155080213902
cache management,4.0650406504065035
portable devices,9.090909090909092
real-time data,3.684210526315789
embedded systems,21.374045801526716
real-time tasks,2.631578947368421
parallel algorithms,2.888086642599278
approximation algorithms,11.11111111111111
software support,0.3546099290780142
application development,4.41988950276243
algorithmic techniques,12.5
universal access,9.523809523809524
sensitivity analysis,42.857142857142854
combinatorial optimization,20.833333333333336
digital government,1.1194029850746268
peer-to-peer computing,14.285714285714285
incremental construction,5.128205128205128
manufacturing systems,5.88235294117647
mobile applications,1.7142857142857144
mobile agents,2.4285714285714284
parallel data,0.36101083032490977
mining algorithms,4.761904761904762
single sign-on,0.7462686567164178
computational geometry,4.0201005025125625
mobile networks,1.2857142857142856
comparative study,20.689655172413794
runtime systems,1.8181818181818181
related problems,4.635761589403973
information security,4.409857328145266
performance analysis,3.3210332103321036
multiagent systems,53.84615384615385
natural language,27.857142857142858
sensor networks,33.33333333333333
signal processing,36.17021276595745
sensor networks,33.33333333333333
risk management,28.235294117647058
continuity planning,11.76470588235294
information systems,10.116731517509727
wireless networks,13.86861313868613
social impact,0.49019607843137253
virtual environments,7.655502392344498
digital libraries,2.2388059701492535
real-time systems,4.2105263157894735
robust estimation,6.896551724137931
sign language,16.666666666666664
background subtraction,3.6363636363636362
virtual environments,7.655502392344498
power management,3.6764705882352944
reconfigurable computing,8.333333333333332
dynamic adaptation,0.2288329519450801
mobile services,1.2857142857142856
virtual environment,5.980861244019139
data placement,0.2503128911138924
virtual communities,0.4784688995215311
universal access,9.523809523809524
medical imaging,6.666666666666667
genetic algorithms,23.636363636363637
execution times,3.225806451612903
balanced binary,6.666666666666667
usability engineering,6.557377049180328
virtual environments,7.655502392344498
user requirements,3.145695364238411
universal access,9.523809523809524
web services,16.909620991253643
multi-core systems,11.11111111111111
body motion,5.970149253731343
virtual environments,7.655502392344498
combinatorial problems,8.333333333333332
user behavior,2.6490066225165565
resource constraints,5.0
auditory interfaces,8.333333333333332
software engineering,8.51063829787234
structure visualization,1.0526315789473684
online marketplaces,0.3861003861003861
information visualization,0.648508430609598
virtual environments,7.655502392344498
technology management,0.6666666666666667
real-time tasks,2.631578947368421
approximation algorithms,11.11111111111111
conversational agents,27.27272727272727
information security,4.409857328145266
virtual environments,7.655502392344498
pervasive computing,22.857142857142858
discrete-event systems,50.0
finite state,20.833333333333336
mobile environments,0.7142857142857143
scheduling data,0.819672131147541
wireless channels,1.094890510948905
dynamic modeling,0.2288329519450801
management science,1.0752688172043012
semistructured data,100.0
relational databases,10.833333333333334
dynamic reconfiguration,1.3729977116704806
real-time systems,4.2105263157894735
data replication,0.18773466833541927
computing systems,11.952191235059761
virtual environments,7.655502392344498
second edition,4.861111111111112
location management,2.564102564102564
satisfiability problems,33.33333333333333
smart cards,9.523809523809524
multiprocessor systems,24.0
security architectures,0.1610305958132045
operating systems,35.0
sixth edition,50.0
network security,1.9677996422182469
web usage,0.5830903790087464
related problems,4.635761589403973
collision avoidance,15.0
genetic algorithms,23.636363636363637
constraint programming,2.3255813953488373
virtual environments,7.655502392344498
digital signatures,2.9850746268656714
application security,0.8287292817679558
virtual environments,7.655502392344498
interaction techniques,9.876543209876543
algorithmic aspects,6.25
queueing system,25.0
distributed applications,2.941176470588235
system design,4.090419806243272
model checking,2.088167053364269
security protocols,3.059581320450886
mobile computing,2.142857142857143
