phrase,frequency,concordance_score,uniqueness,wiki_score,popularity,purity,suggested_query_score,computer science,python,machine learning,artificial intelligence,ai,deep learning,algorithms,code,architecture,api,software,framework,computer security,computer system,computer systems,label
language processing,7,8.720930232558139,0.94885,0.7,0.0027465437788018435,1.0242214532871972,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
conversational agents,18,27.27272727272727,0.9584250000000001,0.55,2.476595744680851e-05,0.9625212947189097,1.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
register allocation,4,18.181818181818183,0.851225,0.75,1.4447300771208226e-05,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
web document,1,0.5830903790087464,0.978,0.8,2.868085106382979e-05,0.9986225895316805,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False
microarray data,48,37.5,0.99675,0.4,4.936061381074169e-05,1.6979166666666667,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
key management,27,4.573170731707317,0.9807,0.8,0.00017307692307692307,0.9876543209876543,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
encrypted data,43,13.333333333333334,0.688725,0.95,8.663594470046083e-05,0.9096045197740112,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
security protocols,41,3.059581320450886,0.84185,0.9,0.00011422018348623853,0.592326139088729,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
dynamic program,3,0.4576659038901602,0.926925,0.85,3.6055045871559636e-05,1.0047675804529201,1.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
block ciphers,21,1.7857142857142856,0.958475,0.7,6.790697674418604e-05,1.004201680672269,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
reachability analysis,14,14.285714285714285,0.984375,0.55,5.252100840336135e-05,1.0221914008321775,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
security controls,3,0.322061191626409,0.92595,0.85,9.746835443037975e-05,0.9915254237288136,0.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False
complexity theory,11,1.7543859649122806,0.8094,0.95,0.0001475336322869955,0.9947089947089947,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
web usage,1,0.5830903790087464,0.92245,0.85,5.2742616033755275e-05,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
computational cost,2,10.050251256281408,0.7761,0.8,0.0004642857142857143,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
cryptographic schemes,1,2.3255813953488373,0.852375,0.9,1.811158798283262e-05,0.5654596100278552,-0.7142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
hidden layers,2,11.538461538461538,0.7595,0.9,6.974789915966386e-05,0.975609756097561,2.3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,True
software developers,5,0.7092198581560284,0.9167000000000001,0.85,0.00047236180904522613,0.9770114942528736,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False
context-aware security,1,8.0,0.99255,0.65,2.6092436974789916e-06,0.9798136645962733,-0.19999999999999996,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False
data mining,334,4.693366708385482,0.89275,0.75,0.007563025210084034,0.9647058823529412,1.4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,True
optimization algorithms,45,1.935483870967742,0.7384999999999999,1.0,0.0003171806167400881,0.5747836835599506,2.7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,True
user interactions,5,0.6622516556291391,0.860525,0.8,7.383966244725738e-05,0.9940476190476191,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
computer games,44,6.9216757741347905,0.9872000000000001,0.75,0.0008898305084745762,0.9851851851851852,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
memory access,2,3.3472803347280333,0.97805,0.75,0.00013389830508474577,0.8956521739130435,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
decentralized systems,5,6.666666666666667,0.9922,0.65,2.2900432900432902e-05,1.0831758034026464,0.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False
mesh processing,1,2.7027027027027026,0.881875,0.85,6.042553191489362e-06,0.9659863945578231,3.6,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,False
parallel computers,34,1.444043321299639,0.88455,0.85,6.35593220338983e-05,0.6305220883534136,2.9,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,True
user data,4,1.1589403973509933,0.9921500000000001,0.75,0.00020508474576271186,1.1568228105906313,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
security architecture,11,0.8051529790660225,0.9433499999999999,0.8,0.0002809322033898305,1.0460081190798376,0.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True
distributed memory,12,3.4759358288770055,0.915675,0.85,8.529411764705883e-05,1.0,0.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,True
multimedia applications,51,11.607142857142858,0.9246,0.65,0.00027966101694915254,1.0877796901893289,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
automatic parallelization,7,2.1052631578947367,0.9304,0.8,1.4267782426778243e-05,1.0,2.7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,False
knowledge representation,58,5.769230769230769,0.88075,0.85,0.0002948717948717949,0.8202247191011236,2.3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,True
network topologies,6,0.7155635062611807,0.992275,0.75,0.00024506437768240344,0.5245614035087719,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
spatiotemporal data,15,25.0,0.99675,0.5,1.5063291139240506e-05,1.7122093023255813,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
practical algorithms,10,1.8404907975460123,0.7785249999999999,0.95,2.47008547008547e-05,1.0441988950276244,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
parallel algorithms,86,2.888086642599278,0.7484,0.9,0.00013728813559322033,1.436950146627566,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
information privacy,8,0.12970168612191957,0.9944500000000001,0.8,7.264957264957265e-05,1.0058823529411764,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
network computing,6,0.8944543828264758,0.9368000000000001,0.75,6.026200873362445e-05,1.0140845070422535,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
wide web,4,2.0408163265306123,0.9753000000000001,0.8,0.0016153846153846153,0.9772209567198178,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
constraint programming,52,2.3255813953488373,0.709825,0.95,7.848101265822784e-05,1.0869565217391304,1.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True
context-aware applications,19,16.0,0.979875,0.6,2.9012875536480687e-05,1.6594516594516595,-0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
images using,1,6.722689075630252,0.9769,0.7,0.0005625,1.201834862385321,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
computer interaction,2,4.371584699453552,0.89855,0.9,0.002027027027027027,0.5992010652463382,-0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
image data,35,4.665314401622718,0.987375,0.75,0.0003776119402985075,0.9603399433427762,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False
computer systems,27,5.100182149362477,0.9844250000000001,0.65,0.004230392156862745,1.005452562704471,0.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,True
theorem proving,17,62.5,0.512175,0.55,0.00012548076923076922,1.0344827586206897,2.5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,True
user profiles,12,0.49668874172185434,0.9290499999999999,0.65,5.989010989010989e-05,0.8672199170124482,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
maturity model,9,40.0,0.7304999999999999,0.55,0.0001573529411764706,0.9911242603550295,0.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False
embedded devices,7,0.7633587786259541,0.8229,0.9,7.219730941704036e-05,0.9529411764705882,-0.1111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
virtual environments,82,7.655502392344498,0.8346,0.8,0.00016420118343195267,1.0402930402930404,2.8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,True
optimization methods,16,0.6451612903225806,0.8688750000000001,0.9,0.00020428571428571428,0.6284470246734397,3.1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,False
reverse engineering,33,18.91891891891892,0.8814,0.8,0.00024550898203592813,0.9915151515151515,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True
machine translation,50,0.7874015748031495,0.905825,0.8,0.00013477088948787063,1.0220883534136547,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True
mobile computers,8,0.4285714285714286,0.9697,0.75,2.7972972972972972e-05,1.0017391304347827,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
component analysis,40,13.157894736842104,0.9334,0.6,0.0009375,1.0493273542600896,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
case study,335,56.14035087719298,0.980175,0.1,0.01091304347826087,0.9090909090909091,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
write operations,1,6.896551724137931,0.95215,0.75,2.779220779220779e-05,1.7450980392156863,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
computational resources,3,4.0201005025125625,0.78015,0.9,0.0001611607142857143,0.9790575916230366,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
vehicular networks,217,50.0,0.9667250000000001,0.3,8.648648648648648e-05,1.0357142857142858,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
version 2.0,3,17.647058823529413,0.9927250000000001,0.55,0.0003009009009009009,0.993993993993994,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
ambient intelligence,70,38.70967741935484,0.714975,0.6,0.00010688073394495412,0.9663865546218487,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
local minima,6,2.3622047244094486,0.9941,0.65,0.00012835820895522389,0.9803921568627451,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
external memory,8,7.142857142857142,0.9451,0.7,5.911330049261084e-05,1.0538461538461539,1.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False
mobile computing,63,2.142857142857143,0.9312,0.7,0.001339712918660287,0.967032967032967,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
scientific computing,41,5.970149253731343,0.896325,0.75,0.0007511961722488039,1.0175438596491229,1.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True
agent software,1,0.5524861878453038,0.9602250000000001,0.75,1.4318181818181818e-05,1.003076923076923,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
congestion control,65,60.0,0.6985250000000001,0.45,0.00013669724770642202,1.0588235294117647,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
networks using,1,5.263157894736842,0.9607749999999999,0.65,0.000514018691588785,1.5925925925925926,0.9999999999999999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
cross site,1,4.166666666666666,0.971675,0.7,8.622222222222222e-05,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
approximation algorithm,19,11.11111111111111,0.59495,1.0,0.00016048780487804877,1.04,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
key agreement,23,3.6585365853658534,0.968125,0.75,5.2631578947368424e-05,0.9649122807017544,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
scheduling problems,43,3.278688524590164,0.8163,0.8,9.495412844036697e-05,1.0,-0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
optimization algorithm,62,5.806451612903226,0.785425,0.85,0.000375,1.1156626506024097,2.7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,True
computational time,3,2.0100502512562812,0.787075,0.95,8.907103825136612e-05,0.9410112359550562,1.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
number generators,2,10.526315789473683,0.7514000000000001,0.8,5.737704918032787e-05,1.0096153846153846,-0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
equality constraints,15,22.22222222222222,0.680775,0.8,3.4570135746606334e-05,1.0,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
multi-core systems,13,11.11111111111111,0.9922,0.7,2.8271028037383177e-05,1.062295081967213,-0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
formal methods,65,4.624277456647398,0.892075,0.75,0.000368348623853211,0.6435483870967742,2.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False
background subtraction,29,3.6363636363636362,0.96045,0.65,4.8130841121495325e-05,1.0,3.8,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,False
signal analysis,14,2.127659574468085,0.924825,0.7,6.298342541436464e-05,0.6010498687664042,1.9,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,True
image classification,175,0.6085192697768762,0.89835,0.75,0.0003036529680365297,1.6774193548387097,2.7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,True
feature vectors,5,6.0606060606060606,0.6844250000000001,0.95,0.00016157407407407407,0.9943019943019943,0.5999999999999999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True
game world,1,0.2949852507374631,0.9894499999999999,0.65,4.930232558139535e-05,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
translation system,2,5.88235294117647,0.9312499999999999,0.6,4.4354066985645935e-05,0.9914802981895634,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False
peer-to-peer computing,3,14.285714285714285,0.9445250000000001,0.6,2.7465437788018435e-05,0.9697986577181208,-0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
input data,8,12.371134020618557,0.960825,0.6,0.003621495327102804,0.9705882352941176,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
text processing,2,3.125,0.954175,0.6,0.00012903225806451613,0.6326963906581741,5.2,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,True
computational methods,42,1.0050251256281406,0.76555,0.9,0.0005433789954337899,0.9365079365079365,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
dictionary attack,3,9.090909090909092,0.893875,0.65,9.166666666666666e-06,0.577490774907749,1.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True
sensor networks,431,33.33333333333333,0.844875,0.3,0.0019521531100478468,1.0439276485788114,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
computational analysis,27,0.5025125628140703,0.772675,0.85,6.99367088607595e-05,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
information theory,70,0.9079118028534372,0.9576,0.65,0.0018522727272727274,0.9331476323119777,0.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False
runtime systems,2,1.8181818181818181,0.76525,0.9,1.8478260869565216e-05,1.5828877005347595,-0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
attribute values,9,1.8518518518518516,0.861675,0.85,0.00010333333333333333,1.569377990430622,1.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
approximation algorithms,90,11.11111111111111,0.548025,0.95,0.00012741935483870967,1.038560411311054,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
optimization models,21,0.6451612903225806,0.868525,0.8,5.384615384615385e-05,1.0,1.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
knowledge bases,27,1.5384615384615385,0.805575,0.85,0.00014325581395348836,1.0,1.2000000000000002,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,False
runtime performance,1,1.8181818181818181,0.75915,0.95,2.4411764705882354e-05,0.9176245210727969,1.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
service attacks,22,1.4388489208633095,0.90635,0.85,8.272727272727273e-05,0.9946808510638298,0.5000000000000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False
step size,4,5.555555555555555,0.968375,0.65,0.0001547945205479452,0.9449035812672176,2.2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,False
transaction processing,14,9.375,0.8768499999999999,0.65,0.0001728643216080402,1.0443213296398892,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False
kernel methods,27,2.7027027027027026,0.88965,0.7,6.17391304347826e-05,1.0277777777777777,2.3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,False
tree structures,7,3.0927835051546393,0.890125,0.7,8.538812785388128e-05,1.0467289719626167,1.625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True
software fault,1,0.1182033096926714,0.870125,0.75,3.111111111111111e-05,0.9457579972183588,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
association rules,93,53.65853658536586,0.961425,0.1,0.00015112107623318385,0.9750778816199377,1.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
image analysis,105,2.028397565922921,0.975,0.75,0.0014101382488479262,1.2510288065843622,1.9,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,True
particle swarm,27,23.809523809523807,0.8227,0.6,0.0002010840108401084,0.7724795640326976,2.2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,False
hash functions,9,22.727272727272727,0.7322500000000001,0.65,0.00012546296296296296,0.9019607843137255,1.2999999999999998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True
software metrics,20,0.3546099290780142,0.7014750000000001,0.95,5.942028985507246e-05,1.0,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False
private information,26,21.428571428571427,0.9889,0.45,0.00014046511627906978,0.9695945945945946,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
chosen plaintext,4,4.545454545454546,0.91205,0.6,1.8790697674418605e-05,1.008130081300813,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
network model,24,2.146690518783542,0.9803999999999999,0.65,0.00040326975476839236,0.9548387096774194,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False
object-oriented analysis,9,2.1052631578947367,0.984375,0.65,0.00012098214285714285,0.8827160493827161,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
malicious code,10,5.263157894736842,0.6524,0.95,6.620370370370371e-05,0.951048951048951,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
model checking,118,2.088167053364269,0.9073,0.75,0.00025119617224880384,1.0379506641366223,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
network architecture,21,0.8944543828264758,0.943075,0.6,0.0007916666666666666,0.9836956521739131,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
computational systems,6,2.512562814070352,0.7805,0.8,7.654867256637168e-05,1.0118343195266273,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
evolutionary algorithms,229,11.538461538461538,0.5851999999999999,0.95,0.00038970588235294116,1.0046620046620047,2.3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,True
transitive closure,7,33.33333333333333,0.8208,0.55,8.20754716981132e-05,1.7048192771084338,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
active contours,51,1.6528925619834711,0.976175,0.65,3.526315789473684e-05,1.11791730474732,1.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
input space,4,0.5154639175257731,0.9480500000000001,0.55,7.476635514018692e-05,1.0129032258064516,1.9,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,False
digital images,100,0.3731343283582089,0.97375,0.65,0.00016372093023255815,0.9360613810741688,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
knowledge base,13,14.23076923076923,0.952925,0.6,0.0011507692307692308,2.04320987654321,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False
multimodal biometrics,10,4.545454545454546,1.0,0.5,1.602941176470588e-05,1.015228426395939,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
computational complexity,51,14.572864321608039,0.6389,0.85,0.0016911764705882352,0.8857938718662952,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
signature schemes,9,21.428571428571427,0.78035,0.7,4.075e-05,0.9644970414201184,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
privacy enhancing,2,1.7543859649122806,0.778075,0.8,4.165829145728643e-05,0.9845605700712589,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
robot path,1,2.0,0.8255250000000001,0.85,2.490566037735849e-05,0.9461400359066428,1.7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,False
data access,7,0.5006257822277848,0.988675,0.55,0.0005,1.0350877192982457,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
management support,2,0.35842293906810035,0.991225,0.6,0.00016494845360824742,1.0167224080267558,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
computational models,60,1.507537688442211,0.7652,0.8,0.00022047619047619048,1.032258064516129,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
security breaches,3,0.1610305958132045,0.99255,0.65,8.287037037037037e-05,1.0176470588235293,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
sensitivity analysis,169,42.857142857142854,0.8229500000000001,0.3,0.0003146788990825688,0.6455882352941177,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
object recognition,97,8.366533864541832,0.88565,0.7,0.00034577114427860695,0.997229916897507,1.9,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,True
computational efficiency,9,3.5175879396984926,0.70555,0.8,0.00013933649289099527,0.9761904761904762,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
smart cards,61,9.523809523809524,0.928725,0.6,5.7103825136612024e-05,0.9782608695652174,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
parallel scheduling,5,0.36101083032490977,0.733975,0.9,5.418502202643172e-06,0.9694656488549618,2.3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,False
autonomous agents,44,11.11111111111111,0.662075,0.9,0.00014497816593886463,0.9585635359116023,2.6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,True
missing data,81,47.22222222222222,0.940625,0.2,0.00022899159663865545,0.9320214669051878,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
data storage,8,0.5632040050062578,0.971925,0.6,0.0015957446808510637,0.9567430025445293,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
ensemble methods,17,16.666666666666664,0.7556,0.75,4.786729857819905e-05,0.9188679245283019,2.2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,False
usability engineering,6,6.557377049180328,0.708825,0.85,5.231481481481482e-05,1.0327868852459017,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
video games,44,7.352941176470589,0.9911,0.55,0.0032391304347826086,0.9873257287705957,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
object management,5,0.796812749003984,0.966175,0.7,8.659217877094972e-05,0.9795918367346939,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
rapid prototyping,36,11.11111111111111,0.9048,0.6,0.0002974025974025974,1.0214067278287462,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False
decision support,171,11.428571428571429,0.9681500000000001,0.5,0.001982532751091703,0.9298245614035088,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False
configuration management,13,8.0,0.9411499999999999,0.65,0.0005614035087719298,0.8955223880597015,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False
activation functions,2,11.11111111111111,0.812025,0.7,4.0737704918032786e-05,0.9736842105263158,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False
network function,1,0.17889087656529518,0.970975,0.7,8.189300411522633e-05,1.0707964601769913,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
error detection,17,4.040404040404041,0.8761,0.65,0.0001727699530516432,1.0163487738419619,1.6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,False
terrorist networks,3,60.0,0.81935,0.15,9.554655870445345e-06,1.0376569037656904,-0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
social networks,520,3.9215686274509802,0.9528,0.55,0.003930327868852459,1.2244897959183674,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
logic programs,136,2.898550724637681,0.9065,0.65,5.341880341880342e-05,1.0,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
stream processing,34,5.0,0.91055,0.6,9.446808510638298e-05,1.0,1.8,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,True
recognition performance,2,1.7094017094017095,0.9004749999999999,0.6,5.082644628099173e-05,0.5833333333333334,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
genetic algorithms,580,23.636363636363637,0.7383,0.55,0.0007768595041322314,0.9742268041237113,4.1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,True
large networks,31,0.4291845493562232,0.9552,0.6,9.508196721311476e-05,0.9690265486725663,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
log n,25,2.631578947368421,0.979275,0.55,0.0005250965250965251,0.620817843866171,1.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
risk management,44,28.235294117647058,0.973025,0.3,0.004197424892703863,0.9937369519832986,0.8,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,False
systems development,10,2.5396825396825395,0.98665,0.5,0.0006448598130841121,0.9682539682539683,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
network approach,7,0.17889087656529518,0.96065,0.6,0.00021898148148148148,1.069204152249135,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
artificial data,1,1.4705882352941175,0.8488,0.65,2.6805555555555554e-05,0.9829642248722317,1.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False
functional specification,1,0.7633587786259541,0.854625,0.65,0.0001227906976744186,1.0333333333333334,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
user inputs,1,0.16556291390728478,0.809025,0.85,4.6521739130434785e-05,1.009433962264151,1.8571428571428572,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
domain experts,7,4.411764705882353,0.9149,0.55,0.00015742574257425742,1.0742049469964665,1.6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,False
serious games,58,5.405405405405405,0.9423250000000001,0.65,8.778280542986425e-05,0.9432314410480349,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
